index	sentence1	label
3961	tone club: your subs has now expired 2 re-sub reply monoc 4 monos or polyc 4 polys 1 weekly @ 150p per week txt stop 2 stop this msg free stream 0871212025016	1
3962	i am thinking of going down to reg for pract lessons.. flung my advance.. haha wat time u going?	0
3963	18 days to euro2004 kickoff! u will be kept informed of all the latest news and results daily. unsubscribe send get euro stop to 83222.	1
3964	urgent! your mobile no was awarded a ??2,000 bonus caller prize on 1/08/03! this is our 2nd attempt to contact you! call 0871-4719-523 box95qu bt national rate	1
3965	k, can i pick up another 8th when you're done?	0
3966	nothin comes to my mind. ?? help me buy hanger lor. ur laptop not heavy?	0
3967	convey my regards to him	0
3968	so how are you really. what are you up to. how's the masters. and so on.	0
3969	storming msg: wen u lift d phne, u say \hello\" do u knw wt is d real meaning of hello?? . . . it's d name of a girl..! . . . yes.. and u knw who is dat girl?? \"margaret hello\" she is d girlfrnd f grahmbell who invnted telphone... . . . . moral:one can 4get d name of a person	0
3970	when the first strike is a red one. the bird + antelope begin toplay in the fieldof selfindependence believe this + the flower of contention will grow.random!	0
3971	purity of friendship between two is not about smiling after reading the forwarded message..its about smiling just by seeing the name. gud evng musthu	0
3972	ok no prob... i'll come after lunch then...	0
3973	how are you doing? hope you've settled in for the new school year. just wishin you a gr8 day	0
3974	y she dun believe leh? i tot i told her it's true already. i thk she muz c us tog then she believe.	0
3975	is there any training tomorrow?	0
3976	jos ask if u wana meet up?	0
3977	1) go to write msg 2) put on dictionary mode 3)cover the screen with hand, 4)press  &lt;#&gt; . 5)gently remove ur hand.. its interesting..:)	0
3978	good afternoon sexy buns! how goes the job search ? i wake and you are my first thought as always, my love. i wish your fine and happy and know i adore you!	0
3979	we made it! eta at taunton is 12:30 as planned, hope that???s still okday?! good to see you! :-xx	0
3980	hi its lucy hubby at meetins all day fri & i will b alone at hotel u fancy cumin over? pls leave msg 2day 09099726395 lucy x calls??1/minmobsmorelkpobox177hp51fl	1
3981	damn, poor zac doesn't stand a chance	0
3982	will do. have a good day	0
3983	mum say we wan to go then go... then she can shun bian watch da glass exhibition...	0
3984	how come i din c ?_... yup i cut my hair...	0
3985	how come she can get it? should b quite diff to guess rite...	0
3986	surely result will offer:)	0
3987	cool, we shall go and see, have to go to tip anyway. are you at home, got something to drop in later? so lets go to town tonight! maybe mum can take us in.	0
3988	which channel:-):-):):-).	0
3989	for taking part in our mobile survey yesterday! you can now have 500 texts 2 use however you wish. 2 get txts just send txt to 80160 t&c www.txt43.com 1.50p	1
3990	tell me they're female :v how're you throwing in? we're deciding what all to get now	0
3991	slaaaaave ! where are you ? must i summon you to me all the time now ? don't you wish to come to me on your own anymore?	0
3992	there is a first time for everything :)	0
3993	they will pick up and drop in car.so no problem..	0
3994	alright, we're all set here, text the man	0
3995	awesome, how do i deal with the gate? charles told me last night but, uh, yeah	0
3996	take us out shopping and mark will distract isaiah.=d	0
3997	have you seen who's back at holby?!	0
3998	so wats ur opinion abt him and how abt is character?	0
3999	bloody hell, cant believe you forgot my surname mr . ill give u a clue, its spanish and begins with m...	0
4000	still chance there. if you search hard you will get it..let have a try :)	0
4001	this is the 2nd time we have tried 2 contact u. u have won the 750 pound prize. 2 claim is easy, call 08712101358 now! only 10p per min. bt-national-rate	1
4002	my trip was ok but quite tiring lor. uni starts today but it's ok 4 me cos i'm not taking any modules but jus concentrating on my final yr project.	0
4003	yesterday its with me only . now am going home.	0
4004	ups which is 3days also, and the shipping company that takes 2wks. the other way is usps which takes a week but when it gets to lag you may have to bribe nipost to get your stuff.	0
4005	hi! you just spoke to maneesha v. we'd like to know if you were satisfied with the experience. reply toll free with yes or no.	0
4006	sorry, my battery died, i can come by but i'm only getting a gram for now, where's your place?	0
4007	company is very good.environment is terrific and food is really nice:)	0
4008	doing my masters. when will you buy a bb cos i have for sale and how's bf	0
4009	do i? i thought i put it back in the box	0
4010	recpt 1/3. you have ordered a ringtone. your order is being processed...	1
4011	kent vale lor... ?? wait 4 me there ar?	0
4012	rt-king pro video club>> need help? info@ringtoneking.co.uk or call 08701237397 you must be 16+ club credits redeemable at www.ringtoneking.co.uk! enjoy!	1
4013	no screaming means shouting..	0
4014	so now my dad is gonna call after he gets out of work and ask all these crazy questions.	0
4015	i am taking you for italian food. how about a pretty dress with no panties? :)	0
4016	single line with a big meaning::::: \miss anything 4 ur \"best life\" but	0
4017	whats the staff name who is taking class for us?	0
4018	that's fine, have him give me a call if he knows what he wants or has any questions	0
4019	lol great now im getting hungry.	0
4020	this is the 2nd time we have tried 2 contact u. u have won the ??750 pound prize. 2 claim is easy, call 087187272008 now1! only 10p per minute. bt-national-rate.	1
4021	i come n pick ?_ up... come out immediately aft ur lesson...	0
4022	you won't believe it but it's true. it's incredible txts! reply g now to learn truly amazing things that will blow your mind. from o2fwd only 18p/txt	1
4023	haha better late than ever, any way i could swing by?	0
4024	no need lar. jus testing e phone card. dunno network not gd i thk. me waiting 4 my sis 2 finish bathing so i can bathe. dun disturb u liao u cleaning ur room.	0
4025	how are you with money...as in to you...money aint a thing....how are you sha!	0
4026	huh so late... fr dinner?	0
4027	jus ans me lar. u'll noe later.	0
4028	can i get your opinion on something first?	0
4029	cheers lou! yeah was a goodnite shame u neva came! c ya gailxx	0
4030	have a good evening! ttyl	0
4031	infact happy new year. how are you where are you when are we seeing	0
4032	you will recieve your tone within the next 24hrs. for terms and conditions please see channel u teletext pg 750	1
4033	raviyog peripherals bhayandar east	0
4034	looks like you found something to do other than smoke, great job!	0
4035	i got like $ &lt;#&gt; , i can get some more later though. get whatever you feel like	0
4036	you 07801543489 are guaranteed the latests nokia phone, a 40gb ipod mp3 player or a ??500 prize! txt word:collect to no:83355! tc-llc ny-usa 150p/mt msgrcvd18+	1
4037	just gettin a bit arty with my collages at the mo, well tryin 2 ne way! got a roast in a min lovely i shall enjoy that!	0
4038	i went to project centre	0
4039	i don't have anybody's number, i still haven't thought up a tactful way to ask alex	0
4040	found it, enc  &lt;#&gt; , where you at?	0
4041	i promise to take good care of you, princess. i have to run now. please send pics when you get a chance. ttyl!	0
4042	when should i come over?	0
4043	k i'm ready,  &lt;#&gt; ?	0
4044	yes. please leave at  &lt;#&gt; . so that at  &lt;#&gt;  we can leave	0
4045	buzz! hey, my love ! i think of you and hope your day goes well. did you sleep in ? i miss you babe. i long for the moment we are together again*loving smile*	0
4046	u have a secret admirer who is looking 2 make contact with u-find out who they r*reveal who thinks ur so special-call on 09058094594	1
4047	hey mr  and i are going to the sea view and having a couple of gays i mean games! give me a bell when ya finish	0
4048	sweet, we may or may not go to 4u to meet carlos so gauge patty's interest in that	0
4049	yup no more already... thanx 4 printing n handing it up.	0
4050	set a place for me in your heart and not in your mind, as the mind easily forgets but the heart will always remember. wish you happy valentines day!	0
4051	i wonder how you got online, my love ? had you gone to the net cafe ? did you get your phone recharged ? were you on a friends net ? i think of you, boytoy	0
4052	then any special there?	0
4053	hi babe im at home now wanna do something? xx	0
4054	fyi i'm at usf now, swing by the room whenever	0
4055	loan for any purpose ??500 - ??75,000. homeowners + tenants welcome. have you been previously refused? we can still help. call free 0800 1956669 or text back 'help'	1
4056	sure but since my parents will be working on tuesday i don't really need a cover story	0
4057	at 4. let's go to bill millers	0
4058	alright. i'm out--have a good night!	0
4059	ha... then we must walk to everywhere... cannot take tram. my cousin said can walk to vic market from our hotel	0
4060	aight, i'll ask a few of my roommates	0
4061	now project pa. after that only i can come.	0
4062	just sleeping..and surfing	0
4063	2/2 146tf150p	1
4064	we'll join the  &lt;#&gt;  bus	0
4065	ok	0
4066	sorry, no, have got few things to do. may be in pub later.	0
4067	how r ?_ going to send it to me?	0
4068	?? no home work to do meh...	0
4069	you still coming tonight?	0
4070	dude just saw a parked car with its sunroof popped up. sux	0
4071	depends on individual lor e hair dresser say pretty but my parents say look gong. u kaypoh.. i also dunno wat she collecting.	0
4072	yeah we do totes. when u wanna?	0
4073	i can??t wait for cornwall. hope tonight isn??t too bad as well but it??s rock night shite. anyway i??m going for a kip now have a good night. speak to you soon.	0
4074	how would my ip address test that considering my computer isn't a minecraft server	0
4075	haha okay... today weekend leh...	0
4076	freemsg why haven't you replied to my text? i'm randy, sexy, female and live local. luv to hear from u. netcollex ltd 08700621170150p per msg reply stop to end	1
